timestamp,AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,F7_theta,F7_alpha,F7_low_beta,F7_high_beta,F7_gamma,F3_theta,F3_alpha,F3_low_beta,F3_high_beta,F3_gamma,FC5_theta,FC5_alpha,FC5_low_beta,FC5_high_beta,FC5_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,P7_theta,P7_alpha,P7_low_beta,P7_high_beta,P7_gamma,O1_theta,O1_alpha,O1_low_beta,O1_high_beta,O1_gamma,O2_theta,O2_alpha,O2_low_beta,O2_high_beta,O2_gamma,P8_theta,P8_alpha,P8_low_beta,P8_high_beta,P8_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,FC6_theta,FC6_alpha,FC6_low_beta,FC6_high_beta,FC6_gamma,F4_theta,F4_alpha,F4_low_beta,F4_high_beta,F4_gamma,F8_theta,F8_alpha,F8_low_beta,F8_high_beta,F8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma
2024-07-03 15:49:19.527529,3.924,2.147,2.189,0.189,0.098,0.669,0.318,0.374,0.083,0.049,3.814,1.936,0.712,0.098,0.06,0.407,0.336,0.261,0.112,0.082,1.787,0.694,0.175,0.052,0.046,0.859,0.838,0.237,0.133,0.063,1.358,1.674,1.749,0.43,0.079,2.441,1.777,3.341,0.718,0.105,1.174,0.298,0.12,0.098,0.048,0.256,0.102,0.046,0.011,0.022,3.702,1.084,0.284,0.073,0.066,2.246,0.551,0.257,0.036,0.063,0.737,0.29,0.094,0.051,0.044,3.39,1.616,2.023,0.169,0.201
2024-07-03 15:49:19.648206,1.843,1.464,0.864,0.126,0.075,0.327,0.24,0.198,0.053,0.048,2.547,2.193,0.584,0.073,0.049,0.207,0.223,0.144,0.056,0.052,0.967,0.455,0.065,0.038,0.026,0.633,0.52,0.099,0.096,0.051,1.063,1.012,0.724,0.324,0.052,1.667,1.779,1.655,0.552,0.058,0.713,0.252,0.068,0.072,0.042,0.176,0.148,0.045,0.011,0.024,2.75,1.407,0.251,0.053,0.051,1.218,0.563,0.174,0.037,0.05,0.581,0.372,0.143,0.063,0.044,3.091,2.509,1.014,0.131,0.128
2024-07-03 15:49:19.768993,1.943,2.664,1.272,0.165,0.093,0.355,0.356,0.329,0.071,0.05,2.809,3.546,0.923,0.092,0.056,0.178,0.351,0.238,0.073,0.063,1.012,0.864,0.092,0.041,0.031,0.713,0.723,0.131,0.108,0.063,1.321,1.583,0.865,0.432,0.05,2.115,3.06,2.638,0.858,0.058,0.664,0.517,0.082,0.09,0.041,0.172,0.22,0.06,0.014,0.027,2.996,2.37,0.312,0.05,0.061,1.131,0.923,0.19,0.051,0.045,0.534,0.497,0.26,0.085,0.049,3.598,4.649,1.359,0.2,0.183
2024-07-03 15:49:19.888397,3.009,4.673,2.29,0.245,0.123,0.571,0.545,0.569,0.104,0.055,3.863,5.332,1.721,0.126,0.069,0.252,0.614,0.417,0.124,0.091,1.418,1.502,0.16,0.051,0.045,0.911,1.132,0.23,0.156,0.086,1.971,2.796,1.547,0.68,0.055,3.137,4.742,4.719,1.46,0.074,0.814,0.906,0.125,0.139,0.044,0.198,0.309,0.081,0.016,0.03,3.788,3.587,0.417,0.057,0.082,1.625,1.376,0.322,0.078,0.044,0.527,0.623,0.426,0.114,0.056,4.468,7.681,2.304,0.327,0.293
2024-07-03 15:49:20.023041,4.43,6.944,3.507,0.349,0.152,0.871,0.753,0.848,0.152,0.06,5.078,7.088,2.798,0.159,0.085,0.381,0.93,0.625,0.19,0.123,1.892,2.168,0.243,0.065,0.063,1.146,1.595,0.36,0.219,0.112,2.761,4.318,2.414,0.992,0.059,4.211,6.285,7.023,2.201,0.093,1.021,1.305,0.174,0.206,0.048,0.23,0.395,0.101,0.019,0.033,4.643,4.709,0.53,0.067,0.105,2.213,1.814,0.557,0.11,0.045,0.516,0.706,0.608,0.14,0.064,5.316,11.02,3.534,0.505,0.413
2024-07-03 15:49:20.142937,5.751,8.787,4.623,0.454,0.179,1.178,0.915,1.105,0.211,0.066,6.065,8.397,3.917,0.181,0.097,0.537,1.208,0.809,0.251,0.15,2.276,2.672,0.321,0.077,0.079,1.358,1.985,0.492,0.276,0.134,3.516,5.795,3.254,1.29,0.062,5.08,7.239,8.909,2.898,0.109,1.191,1.602,0.224,0.275,0.053,0.26,0.46,0.113,0.023,0.035,5.447,5.465,0.615,0.079,0.122,2.83,2.138,0.869,0.141,0.049,0.493,0.725,0.758,0.156,0.07,6.121,13.888,4.85,0.708,0.51
2024-07-03 15:49:20.263231,6.615,9.568,5.337,0.544,0.203,1.457,0.984,1.287,0.272,0.072,6.628,8.958,4.799,0.188,0.102,0.696,1.371,0.912,0.289,0.165,2.469,2.849,0.373,0.089,0.093,1.525,2.188,0.592,0.318,0.145,4.244,6.899,3.846,1.532,0.063,5.861,7.352,9.851,3.423,0.119,1.257,1.712,0.286,0.328,0.058,0.294,0.498,0.113,0.026,0.038,6.422,5.714,0.657,0.095,0.133,3.224,2.277,1.204,0.166,0.057,0.462,0.684,0.827,0.158,0.073,7.294,15.628,6.084,0.904,0.565
2024-07-03 15:49:20.398427,7.099,9.119,5.541,0.607,0.233,1.734,1.001,1.371,0.324,0.081,6.965,8.773,5.218,0.181,0.098,0.875,1.434,0.897,0.293,0.164,2.604,2.699,0.392,0.106,0.104,1.799,2.215,0.645,0.339,0.144,5.253,7.501,4.02,1.75,0.061,6.971,6.782,9.671,3.786,0.122,1.207,1.619,0.375,0.36,0.063,0.345,0.514,0.101,0.03,0.043,8.135,5.583,0.675,0.123,0.138,3.652,2.196,1.497,0.187,0.07,0.442,0.623,0.797,0.147,0.071,9.483,16.045,7.38,1.095,0.583
2024-07-03 15:49:20.517931,8.091,7.711,5.473,0.683,0.28,2.153,1.065,1.385,0.369,0.096,7.741,8.139,5.053,0.17,0.09,1.256,1.582,0.786,0.27,0.162,3.355,2.472,0.426,0.145,0.119,2.784,2.292,0.668,0.344,0.134,7.328,8.106,3.758,2.015,0.057,9.207,6.197,8.63,4.093,0.123,1.095,1.367,0.497,0.376,0.073,0.44,0.519,0.082,0.036,0.048,11.076,5.39,0.703,0.18,0.147,4.02,1.921,1.737,0.223,0.093,0.47,0.594,0.686,0.128,0.066,13.067,15.382,9.408,1.421,0.599
2024-07-03 15:49:20.637825,12.179,6.928,5.653,0.933,0.38,2.923,1.252,1.413,0.421,0.126,9.57,7.828,4.44,0.167,0.089,2.801,2.536,0.709,0.265,0.191,5.708,2.744,0.64,0.232,0.147,5.36,3.19,0.808,0.352,0.134,11.381,11.25,3.223,2.421,0.066,13.393,7.432,7.316,4.49,0.128,1.09,1.109,0.675,0.399,0.089,0.629,0.52,0.065,0.046,0.054,15.914,5.506,0.763,0.298,0.174,4.846,1.841,2.062,0.317,0.14,0.596,0.7,0.562,0.113,0.062,18.559,14.257,13.121,2.255,0.707
2024-07-03 15:49:20.772892,24.265,10.605,6.856,1.657,0.606,4.176,1.621,1.713,0.52,0.185,12.507,8.89,3.796,0.215,0.121,8.412,5.253,0.996,0.387,0.325,10.452,4.164,1.357,0.406,0.205,10.279,6.144,1.383,0.42,0.18,18.592,22.265,2.758,3.183,0.128,19.239,14.248,6.285,5.199,0.15,1.452,1.221,1.011,0.486,0.122,1.007,0.532,0.095,0.069,0.06,22.595,6.35,0.848,0.562,0.245,6.379,2.66,2.822,0.516,0.238,0.916,1.045,0.511,0.123,0.068,27.163,14.92,18.957,4.155,1.055
2024-07-03 15:49:20.893089,52.271,23.055,10.474,3.426,1.055,7.113,2.484,2.822,0.75,0.304,17.282,12.063,3.699,0.479,0.256,21.908,10.778,2.462,0.986,0.71,18.441,7.593,3.167,0.786,0.312,17.994,12.25,2.785,0.849,0.321,29.932,47.274,2.904,4.681,0.387,29.899,31.091,6.072,6.595,0.209,2.469,2.267,1.938,0.885,0.224,1.808,0.82,0.42,0.157,0.066,33.421,7.944,1.037,1.206,0.423,10.099,5.869,5.056,1.075,0.442,1.731,1.58,0.656,0.246,0.119,40.428,21.206,28.275,7.963,1.864
2024-07-03 15:49:21.013435,108.644,47.365,18.616,6.903,1.787,14.978,4.264,5.5,1.214,0.529,27.337,18.374,4.759,1.252,0.587,46.563,20.52,6.166,2.642,1.514,31.837,14.135,6.754,1.566,0.481,29.052,21.999,5.162,2.3,0.594,45.18,89.133,4.204,7.344,1.059,57.906,59.703,7.195,9.001,0.336,4.533,4.762,4.005,2.211,0.504,3.3,1.889,1.452,0.407,0.088,54.206,10.037,1.459,2.575,0.793,21.792,15.044,10.268,2.508,0.823,3.932,2.36,1.202,0.626,0.261,59.086,35.532,45.346,14.264,3.363
2024-07-03 15:49:21.146628,200.507,82.898,32.746,12.25,2.751,30.677,7.33,10.272,1.953,0.879,46.302,28.401,7.361,2.736,1.155,82.534,34.973,12.537,5.704,2.783,52.519,24.184,12.249,2.86,0.703,43.563,34.521,8.146,5.374,0.989,62.918,143.465,6.861,11.45,2.254,115.484,96.8,10.021,12.445,0.55,7.952,8.705,7.358,5.115,1.036,5.567,4.073,3.428,0.888,0.139,91.438,12.255,2.23,4.876,1.394,49.888,33.802,19.273,5.185,1.416,8.428,3.52,2.309,1.345,0.524,82.374,56.76,74.623,22.705,5.564
2024-07-03 15:49:21.268388,319.452,123.531,52.04,18.732,3.768,53.93,11.573,16.802,2.882,1.321,74.502,41.448,11.422,4.818,1.888,124.636,52.444,20.776,9.906,4.34,79.5,36.546,18.834,4.543,0.941,60.026,47.332,10.949,10.061,1.445,80.89,198.288,10.538,16.814,3.856,204.17,134.129,14.654,16.501,0.86,12.565,13.4,11.499,9.72,1.785,8.311,7.202,6.149,1.573,0.227,144.16,14.217,3.347,7.919,2.163,97.145,62.455,31.164,8.938,2.173,15.297,5.081,3.913,2.336,0.878,106.814,80.082,116.084,31.737,8.123
2024-07-03 15:49:21.388101,439.505,159.224,72.814,24.765,4.588,80.139,16.213,23.722,3.792,1.767,106.991,55.021,16.209,7.024,2.61,163.016,69.058,28.94,14.291,5.822,107.835,48.439,24.881,6.234,1.139,75.107,57.058,12.743,15.478,1.862,96.895,238.49,14.419,22.649,5.517,309.558,161.458,20.49,20.374,1.263,17.567,17.651,15.388,15.269,2.588,10.872,10.533,8.948,2.313,0.336,203.212,15.559,4.625,11.048,2.926,157.743,96.1,43.066,12.965,2.962,23.316,6.832,5.675,3.362,1.241,126.759,98.532,162.528,39.025,10.399
2024-07-03 15:49:21.521861,525.85,179.241,89.304,28.517,4.985,101.671,19.945,29.035,4.416,2.1,134.865,65.456,20.482,8.694,3.104,186.759,79.993,34.616,17.533,6.805,130.006,56.402,28.554,7.421,1.243,84.755,60.783,12.997,20.107,2.136,108.771,252.017,17.632,27.691,6.776,403.506,170.833,26.198,23.073,1.714,21.668,20.192,17.829,20.286,3.206,12.465,13.022,10.942,2.89,0.437,251.311,15.912,5.74,13.356,3.458,215.807,125.649,51.35,16.076,3.595,30.297,8.352,7.079,4.104,1.503,136.261,105.828,201.151,42.42,11.692
2024-07-03 15:49:21.643433,549.823,177.03,96.125,28.749,4.853,111.143,21.511,30.973,4.549,2.222,148.675,69.515,22.985,9.268,3.207,188.605,81.568,35.951,18.537,6.987,138.883,57.834,28.603,7.693,1.219,85.84,57.342,11.684,22.427,2.198,114.803,235.051,19.294,30.56,7.245,455.675,159.753,30.165,23.808,2.126,23.594,20.208,18.001,23.171,3.427,12.528,13.784,11.438,3.109,0.497,272.235,15.133,6.358,14.081,3.582,253.027,141.599,53.206,17.211,3.897,33.956,9.162,7.654,4.306,1.574,131.826,99.339,218.978,40.851,11.556
2024-07-03 15:49:21.764547,502.289,153.289,90.643,25.351,4.25,104.887,20.301,28.818,4.135,2.093,143.035,65.757,22.954,8.54,2.888,168.206,73.052,32.546,16.952,6.321,131.013,52.16,24.959,6.93,1.072,77.608,47.821,9.264,21.616,2.035,113.971,193.608,18.862,30.317,6.789,447.435,132.258,31.075,22.297,2.394,22.664,17.714,15.816,22.917,3.169,10.994,12.522,10.262,2.892,0.492,257.043,13.287,6.273,12.956,3.248,255.792,138.351,48.002,15.956,3.783,33.009,8.944,7.189,3.894,1.428,114.027,81.152,208.77,34.761,10.009
2024-07-03 15:49:21.896727,398.262,115.175,74.424,19.387,3.37,84.642,16.603,23.27,3.292,1.758,119.691,55.229,20.515,6.832,2.261,132.722,57.351,25.666,13.353,5.046,108.54,41.172,18.767,5.378,0.842,62.192,35.054,6.485,17.96,1.704,106.626,140.703,16.409,27.0,5.575,383.253,96.737,28.406,18.856,2.437,19.091,13.571,12.008,19.607,2.52,8.377,9.682,7.834,2.312,0.422,209.67,10.692,5.529,10.356,2.564,222.64,116.731,37.402,12.737,3.287,27.869,7.776,5.864,3.017,1.119,87.17,56.707,172.483,25.986,7.523
2024-07-03 15:49:22.017562,270.453,76.558,52.809,13.268,2.52,56.757,12.057,16.168,2.312,1.362,88.721,42.21,16.538,4.99,1.549,94.287,39.532,18.407,8.984,3.616,78.2,27.937,11.95,3.564,0.602,45.044,23.121,4.164,12.768,1.31,96.677,94.993,14.236,22.3,4.073,295.175,64.602,29.549,15.973,2.762,15.994,9.925,8.059,14.392,1.724,6.462,6.356,5.004,1.578,0.37,144.605,9.574,4.455,7.316,1.763,164.949,83.112,24.573,8.624,2.613,21.249,7.016,4.262,2.013,0.765,59.814,38.144,122.729,18.659,4.943
2024-07-03 15:49:22.138141,185.295,80.591,36.888,10.297,2.072,39.597,12.148,9.922,1.784,1.231,73.904,37.856,12.957,4.33,1.008,66.953,25.73,15.145,5.155,2.548,50.583,16.312,7.022,2.095,0.445,42.046,16.988,2.871,7.881,1.013,132.252,89.522,18.929,23.049,3.532,230.497,58.663,67.486,31.887,6.872,30.317,14.73,6.565,9.199,1.244,15.63,6.294,4.092,1.417,1.0,87.289,16.604,4.492,6.549,1.456,108.941,49.511,15.487,5.475,2.585,20.689,13.089,3.342,1.32,0.595,49.207,56.327,82.193,19.283,3.264
2024-07-03 15:49:22.272511,232.839,180.448,39.962,13.637,2.302,61.645,24.356,6.38,2.377,1.738,111.48,58.668,11.901,6.243,0.834,60.698,20.596,19.65,2.797,2.195,36.369,9.419,6.389,1.457,0.478,79.091,22.829,2.74,4.904,1.008,323.581,176.595,42.321,44.664,6.113,231.936,112.563,186.809,105.898,20.571,87.574,40.59,10.869,6.164,1.666,53.099,16.049,8.741,3.054,3.584,58.083,40.579,7.752,12.077,2.617,85.618,31.351,17.602,5.538,4.682,38.239,36.617,4.316,1.388,0.891,72.287,146.612,71.034,34.159,3.294
2024-07-03 15:49:22.393347,465.623,398.407,68.601,24.211,3.251,139.987,52.258,6.063,4.408,3.045,229.807,116.36,15.16,11.351,1.079,77.058,25.184,32.533,2.118,2.581,40.18,8.296,10.984,1.777,0.77,176.32,45.05,3.727,4.494,1.422,777.25,397.38,97.123,101.933,13.49,310.265,246.406,409.294,271.87,47.505,205.83,95.169,22.699,6.562,3.326,135.071,40.129,21.283,7.318,9.057,65.309,85.842,15.528,26.421,5.9,115.256,38.047,34.816,10.062,10.008,81.903,84.305,7.859,2.425,1.805,133.953,321.377,95.695,64.578,5.216
2024-07-03 15:49:22.512464,854.388,701.073,118.256,39.699,4.661,266.936,91.909,8.056,7.581,4.943,426.784,206.872,24.034,18.923,1.632,108.109,36.336,50.647,2.646,3.417,57.784,11.517,19.67,2.795,1.304,332.297,82.008,5.775,6.141,2.214,1520.229,741.987,189.526,196.973,25.395,444.204,448.619,709.786,527.361,85.315,371.564,173.393,40.582,10.161,6.027,252.578,76.84,40.55,13.886,17.105,103.818,147.032,27.105,48.278,11.056,195.365,67.797,64.776,18.36,18.303,149.646,151.732,13.55,4.239,3.221,222.922,552.952,144.833,104.626,8.413
2024-07-03 15:49:22.647091,1288.056,1005.935,174.771,55.173,6.062,410.714,133.151,10.794,11.024,6.897,660.158,309.011,37.945,26.876,2.28,139.899,48.457,68.407,3.615,4.266,78.691,16.451,29.665,4.021,1.962,518.071,124.606,8.613,8.593,3.172,2449.001,1145.248,309.614,312.808,39.191,580.481,678.342,1016.542,821.352,124.997,548.666,256.739,59.855,15.353,9.041,383.97,117.558,61.701,21.14,25.919,155.135,208.653,40.284,72.189,16.826,301.561,109.827,99.284,27.861,27.649,226.284,222.363,19.905,6.275,4.765,312.561,777.75,195.69,142.419,11.702
2024-07-03 15:49:22.768799,1627.746,1216.107,220.623,65.317,6.979,527.989,164.199,12.975,13.661,8.291,859.397,390.89,53.61,32.74,2.811,159.077,56.403,79.658,4.416,4.772,93.33,20.897,37.666,4.976,2.562,685.19,158.653,11.786,10.601,3.993,3356.066,1499.161,433.394,418.603,51.047,673.14,877.257,1237.605,1069.402,154.199,677.589,318.764,74.244,19.998,11.398,482.415,149.662,78.219,26.851,32.82,200.236,253.335,52.025,90.711,21.421,398.76,149.589,129.094,35.63,35.181,289.679,274.243,25.248,7.876,5.954,377.213,924.927,226.865,165.032,13.899
2024-07-03 15:49:22.888524,1763.015,1261.872,240.457,66.618,7.107,582.131,176.363,14.039,14.684,8.703,954.62,423.184,66.961,34.654,3.068,158.471,57.476,80.211,4.744,4.759,96.698,23.836,41.18,5.351,2.931,787.935,173.879,14.501,11.381,4.419,4030.63,1726.237,531.536,482.521,57.658,697.885,997.905,1303.437,1190.337,162.784,715.618,337.645,78.791,22.377,12.289,519.041,162.223,84.522,29.102,35.465,223.293,268.992,59.501,97.482,23.29,447.777,177.188,147.109,39.511,38.359,318.742,290.426,28.278,8.52,6.401,400.367,946.253,226.369,164.267,14.261
2024-07-03 15:49:23.022084,1647.681,1128.418,227.514,58.661,6.443,555.716,167.184,13.933,13.843,8.068,912.03,394.714,74.487,32.114,2.991,138.797,51.777,69.926,4.522,4.247,88.059,25.178,39.284,5.053,2.978,804.206,168.155,16.076,10.712,4.347,4342.716,1805.311,580.375,485.529,57.57,667.253,1017.946,1199.681,1143.899,147.704,649.594,307.581,71.967,21.706,11.41,483.553,152.246,78.271,27.13,32.982,219.184,254.976,61.33,90.175,21.793,444.279,189.551,150.255,38.878,36.157,304.201,266.21,28.424,8.031,5.986,380.278,837.728,194.382,140.473,12.715
2024-07-03 15:49:23.143574,1323.897,864.62,186.314,44.304,5.27,459.685,141.147,12.93,11.529,6.689,748.458,315.978,74.307,26.166,2.637,107.104,41.754,52.469,3.874,3.434,70.749,25.547,32.973,4.222,2.729,742.463,146.928,16.241,8.958,3.869,4276.216,1763.369,570.516,430.062,51.637,607.675,946.242,970.691,950.004,114.491,507.682,239.976,56.28,18.33,9.131,400.582,124.832,61.842,21.804,26.428,196.316,221.165,57.822,71.685,17.539,391.807,188.306,140.164,34.899,29.59,252.621,211.503,25.945,6.651,4.909,330.04,641.991,142.23,102.271,9.874
2024-07-03 15:49:23.263683,902.526,559.624,130.895,28.338,4.007,327.978,107.352,11.433,8.559,5.067,521.918,214.268,66.875,18.903,2.149,72.976,30.799,33.541,3.047,2.593,50.43,25.725,24.668,3.159,2.306,633.288,120.062,15.188,6.892,3.202,3911.214,1649.82,508.782,337.45,42.402,545.616,815.667,695.785,677.882,74.539,341.526,158.875,37.231,13.518,6.309,310.246,91.431,41.575,15.232,18.303,174.588,181.886,50.995,48.695,12.095,332.846,179.802,122.424,29.758,21.188,182.896,145.604,21.881,4.93,3.595,270.648,426.48,87.008,62.398,6.733
2024-07-03 15:49:23.398257,510.459,300.507,78.202,15.258,3.002,200.98,75.226,9.768,5.787,3.658,303.29,120.738,54.671,12.416,1.68,44.907,21.796,18.184,2.281,1.928,32.815,26.066,17.03,2.194,1.858,511.424,96.559,13.404,5.307,2.576,3371.972,1506.201,414.069,237.586,32.758,494.547,666.168,452.347,413.465,39.639,204.282,88.873,20.827,8.959,3.91,250.717,63.609,24.404,9.726,11.393,173.293,149.278,43.364,28.455,7.254,297.876,169.769,102.859,25.446,13.769,116.621,88.007,17.428,3.45,2.49,221.932,251.693,43.864,31.833,4.202
2024-07-03 15:49:23.518025,235.015,135.402,40.096,7.37,2.385,107.692,50.483,8.085,3.744,2.677,144.071,56.333,41.015,7.898,1.322,26.636,15.858,8.735,1.719,1.5,21.208,26.181,11.752,1.534,1.497,400.97,80.123,11.456,4.647,2.123,2767.036,1344.53,309.795,155.387,24.67,452.052,526.753,283.072,220.345,16.887,126.759,44.718,10.796,5.967,2.57,239.588,48.12,14.749,6.744,7.51,203.476,127.652,36.79,15.533,4.236,310.439,161.225,85.335,22.82,9.167,68.708,49.698,13.422,2.569,1.86,193.176,145.327,19.445,15.221,2.712
2024-07-03 15:49:23.637642,94.773,61.278,19.547,4.277,2.065,55.518,33.745,6.402,2.496,2.069,59.414,24.543,28.677,5.356,1.083,16.965,12.252,4.44,1.353,1.242,15.421,25.273,8.98,1.196,1.255,308.725,68.496,9.727,4.846,1.839,2162.213,1150.013,214.851,101.36,18.583,404.16,407.073,186.498,116.273,6.558,106.314,26.127,7.304,4.897,2.343,264.472,44.056,12.804,6.317,6.783,261.774,113.602,31.7,10.262,3.229,365.547,152.222,70.634,21.393,7.554,42.328,30.247,10.128,2.292,1.697,182.172,97.785,10.81,10.146,2.139
2024-07-03 15:49:23.772960,49.257,40.527,11.776,3.88,1.85,33.017,22.346,4.759,1.774,1.628,30.067,14.827,19.059,3.992,0.909,11.877,9.464,2.881,1.08,1.045,12.998,22.7,7.69,1.053,1.093,228.741,56.718,8.388,5.454,1.631,1581.074,907.461,139.808,71.359,13.805,339.239,302.437,132.099,77.329,3.907,115.798,22.057,7.648,5.14,2.785,292.891,44.832,15.223,7.282,7.906,328.962,100.075,27.337,9.604,3.525,423.37,138.18,57.199,19.929,7.721,30.813,21.532,7.386,2.34,1.779,179.382,77.851,9.868,10.36,2.032
2024-07-03 15:49:23.893326,41.664,34.552,9.527,4.155,1.645,22.886,13.623,3.305,1.275,1.207,24.522,13.038,12.529,3.03,0.759,8.411,6.667,2.103,0.841,0.86,11.2,18.64,6.736,0.952,0.954,156.317,41.96,7.332,5.919,1.417,1042.39,630.896,86.687,54.133,9.55,260.625,207.804,91.124,64.164,3.566,125.199,20.358,8.68,5.686,3.331,294.114,43.378,17.751,8.185,9.157,382.184,83.602,23.116,9.86,4.162,454.14,116.256,43.866,17.466,8.136,24.734,15.562,5.119,2.383,1.849,176.734,61.111,10.338,10.798,2.023
2024-07-03 15:49:24.013172,39.15,28.424,8.939,4.478,1.502,15.5,7.616,2.262,0.888,0.824,22.513,11.817,9.285,2.234,0.631,6.458,4.506,1.761,0.746,0.722,9.418,14.296,5.775,0.868,0.812,98.343,27.233,6.642,5.95,1.2,594.877,373.861,53.201,41.436,5.871,186.672,134.588,59.778,52.79,3.311,121.485,16.915,9.167,5.906,3.674,257.106,37.163,18.24,8.268,9.533,400.2,66.629,19.694,9.384,4.584,424.311,88.374,31.589,14.19,8.032,18.934,10.335,3.443,2.257,1.788,172.734,43.796,11.243,10.304,2.045
2024-07-03 15:49:24.147744,35.348,22.446,9.326,4.648,1.499,10.053,4.365,1.605,0.621,0.545,20.037,11.424,10.083,1.741,0.551,6.637,3.748,2.151,0.95,0.676,7.804,10.935,5.04,0.837,0.674,66.468,18.148,6.371,5.546,1.037,290.169,191.67,34.998,31.653,3.293,131.863,96.22,40.059,40.527,2.983,108.962,13.357,9.197,5.793,3.819,201.02,28.851,16.669,7.688,9.016,383.554,54.131,18.556,8.224,4.739,356.603,61.811,22.616,10.921,7.557,13.253,7.136,2.263,1.992,1.629,167.491,32.387,12.955,9.02,2.164
2024-07-03 15:49:24.268118,30.822,18.272,10.361,4.602,1.644,7.065,3.351,1.277,0.469,0.39,17.167,13.726,15.414,1.583,0.53,9.005,4.486,3.435,1.472,0.728,6.339,9.024,4.65,0.872,0.567,63.532,17.325,6.625,4.849,0.966,133.771,95.346,27.745,24.374,1.914,97.472,91.787,31.965,29.484,2.746,95.071,11.712,8.898,5.672,3.937,152.273,22.821,13.722,7.06,8.148,344.683,50.401,20.026,6.798,4.795,279.308,45.19,18.135,8.332,7.205,9.467,6.534,1.519,1.683,1.475,161.618,30.696,15.411,7.367,2.402
2024-07-03 15:49:24.387440,26.66,16.334,11.447,4.338,1.867,6.21,3.572,1.193,0.404,0.336,14.33,19.412,24.335,1.634,0.55,12.858,6.207,5.432,2.159,0.837,5.093,8.264,4.539,0.948,0.512,80.985,23.478,7.365,4.068,0.975,82.749,60.92,26.394,19.024,1.355,78.044,107.045,31.923,21.34,2.752,87.031,13.333,8.434,5.909,4.22,135.786,22.613,10.475,7.045,7.621,306.723,56.41,23.159,5.566,4.947,240.233,43.256,18.074,6.801,7.431,9.36,8.137,1.043,1.425,1.433,152.916,37.829,18.017,5.837,2.719
2024-07-03 15:49:24.521773,23.4,16.005,12.153,3.943,2.055,6.712,4.13,1.275,0.394,0.344,11.848,27.546,34.43,1.71,0.576,16.919,8.035,7.621,2.759,0.937,4.191,7.943,4.515,1.013,0.512,102.595,32.089,8.263,3.383,1.015,77.524,51.834,26.177,15.403,1.129,65.156,123.92,34.365,16.692,3.032,86.715,18.166,7.884,6.645,4.741,157.376,29.034,7.871,7.938,7.86,279.954,69.037,26.429,4.823,5.278,256.854,55.697,21.061,6.395,8.348,13.319,10.837,0.709,1.271,1.552,139.22,48.767,19.922,4.762,3.026
2024-07-03 15:49:24.642536,20.985,16.193,12.257,3.497,2.116,7.798,4.577,1.396,0.411,0.381,9.835,35.944,42.652,1.68,0.57,19.723,9.24,9.316,3.043,0.972,3.778,7.489,4.4,1.02,0.551,115.136,38.32,8.833,2.866,1.032,75.288,45.864,25.481,13.449,0.972,55.027,129.61,35.465,14.706,3.434,90.928,24.695,7.186,7.691,5.384,202.455,39.551,6.332,9.468,8.763,265.162,82.166,28.206,4.546,5.688,315.119,76.568,25.511,6.902,9.613,19.559,13.285,0.51,1.214,1.794,121.042,57.392,20.154,4.219,3.221
2024-07-03 15:49:24.763129,18.681,16.184,11.799,3.074,2.009,8.625,4.678,1.491,0.454,0.423,8.09,42.165,46.553,1.515,0.514,20.246,9.322,9.95,2.901,0.911,3.865,6.682,4.106,0.963,0.6,113.937,39.574,8.659,2.466,0.993,68.461,37.523,23.853,12.446,0.844,46.151,119.881,34.509,13.879,3.732,92.825,30.7,6.286,8.629,5.884,244.727,49.803,5.705,10.914,9.751,250.203,89.71,27.668,4.455,5.933,375.487,96.588,29.416,7.822,10.573,25.396,14.466,0.474,1.207,2.046,99.463,59.253,18.57,4.024,3.233
2024-07-03 15:49:24.897066,16.407,15.836,10.901,2.731,1.768,8.627,4.343,1.519,0.541,0.46,6.476,44.377,45.323,1.262,0.417,18.25,8.231,9.348,2.392,0.76,4.138,5.594,3.64,0.842,0.637,98.717,35.234,7.644,2.094,0.89,56.849,27.944,21.527,11.582,0.728,38.273,97.149,31.986,12.903,3.72,88.185,34.203,5.166,9.011,5.963,263.008,55.719,5.367,11.486,10.105,225.0,88.541,24.779,4.234,5.762,401.453,107.761,30.707,8.53,10.61,28.587,13.947,0.622,1.178,2.179,76.118,53.55,15.582,3.901,3.051
2024-07-03 15:49:25.018070,14.806,15.502,9.821,2.53,1.472,7.635,3.635,1.486,0.684,0.49,5.019,41.933,39.721,0.987,0.308,14.407,6.399,7.747,1.712,0.561,4.233,4.413,3.059,0.689,0.64,74.231,26.826,6.003,1.697,0.745,41.651,18.615,19.066,10.459,0.623,32.335,68.554,29.069,11.166,3.33,76.136,33.791,3.854,8.588,5.473,245.648,54.321,4.687,10.72,9.372,187.598,78.823,19.904,3.701,5.069,373.219,104.517,27.771,8.456,9.463,27.429,11.89,0.957,1.067,2.11,54.268,42.259,11.858,3.698,2.722
